title,brand,category,rating,rating_count_num,sold,price,original_price_num,savings,discount_pct,currency,delivery,link
"KIDS CHARACTER WATCH FOR BOYS (SPIDER MAN, BEN 10, BAT MAN)",KIDS,Kids Watches,4.8,5,34,249.0,,,0.0,Rs.,0,//www.daraz.pk/products/-i432747572-s2068309698.html?search=1
LED Square Digital smart Display watches for Girls Boys,LED,Kids Watches,3.4,15,274,227.0,700.0,473.0,67.57,Rs.,0,//www.daraz.pk/products/led-i422427467-s1998785349.html?search=1
Digital Projector Wrist Watch For Girls Projector Watch For Girls Cartoon Display Watch For Boys & Girls,Digital,Kids Watches,4.8,26,184,342.0,349.0,7.0,2.01,Rs.,Free Delivery,//www.daraz.pk/products/-i262130043-s1484632633.html?search=1
DIGITAL SPORTS LED WRIST WATCH FOR KIDS - HIGH QUALITY,DIGITAL,Kids Watches,5.0,1,0,289.0,800.0,511.0,63.88,Rs.,0,//www.daraz.pk/products/led-i438703281-s2123700683.html?search=1
"Fashion Flip Rotating Luminous Music Electronic Watch,
                    Fashion Cartoon Cute Unicorn Watch, School Supplies Party Gift",Fashion,Kids Watches,0.0,0,0,1262.0,,,0.0,Rs.,Free Delivery,//www.daraz.pk/products/fashion-flip-rotating-luminous-music-electronic-watch-fashion-cartoon-cute-unicorn-watch-school-supplies-party-gift-i456867271-s2163984085.html?search=1
"Waterproof Digital Led Wrist Watch Electronic Watches
                    Sport for Women Man Kids LED Display Watches",Waterproof,Kids Watches,0.0,0,0,449.0,500.0,51.0,10.2,Rs.,Free Delivery,//www.daraz.pk/products/led-led-i434667848-s2100485386.html?search=1
"Watch For Kids Boys Girls Digital Scale Strip Cartoon
                    Character watches Pack of 1",Watch,Kids Watches,3.3,3,0,248.0,349.0,101.0,28.94,Rs.,Free Delivery,//www.daraz.pk/products/1-i434024276-s2082098968.html?search=1
"Kids Robot Converting LCD Watch – Action Transformation
                    Toys + Digital Watch",Kids,Kids Watches,4.2,10,80,740.0,,,0.0,Rs.,0,//www.daraz.pk/products/lcd-i222938627-s1439872474.html?search=1
Stylish brown strap watch for boys,Stylish,Kids Watches,0.0,0,0,599.0,750.0,151.0,20.13,Rs.,0,//www.daraz.pk/products/-i451749391-s2147375258.html?search=1
Fashion Boys Watches for Children Spiderman high Quality Super Rubber Strap Student Kids Quartz wristwatch,Fashion,Kids Watches,4.4,26,176,240.0,550.0,310.0,56.36,Rs.,Free Delivery,//www.daraz.pk/products/-i239380407-s1458644264.html?search=1
Ben10 3D Watch For Kids / SB fit  Cartoon Watch For Kids Boy & Girl,3D,Kids Watches,4.6,62,330,499.0,999.0,500.0,50.05,Rs.,0,//www.daraz.pk/products/ben10-3d-sb-i268547553-s2054674598.html?search=1
"Cool Kids Digital watch, Gizmo Watch for Boy Digital Watches Boys Girls Kid Digital Time Clock Screen Toy Game, Children color",Cool,Kids Watches,3.8,32,222,75.0,150.0,75.0,50.0,Rs.,0,//www.daraz.pk/products/-i420872147-s2185838425.html?search=1
Doremon Kids Hologram Wrist Watch,Doremon,Kids Watches,4.5,37,200,550.0,700.0,150.0,21.43,Rs.,Free Delivery,//www.daraz.pk/products/-i265363525-s1481502952.html?search=1
Pack OF 2 Analog Cartoon Character Watch For Boys Kids Random Color & Character,OF,Kids Watches,4.6,20,126,520.0,,,0.0,Rs.,0,//www.daraz.pk/products/pack-of-2-analog-cartoon-character-watch-for-boys-kids-random-color-character-i396649063-s1922198881.html?search=1
Fashion Students Casual Sports Digital Watch Luminous Electronic Boys Girls Watch,Fashion,Kids Watches,5.0,207,36,889.0,1299.0,410.0,31.56,Rs.,Free Delivery,//www.daraz.pk/products/-i388971509-s1912820253.html?search=1
Black Red Watch Digital LED Watch For Boys & Kids-Black Watch for girls Smart Watch for Kids Latest LED Watch for boys & girls Led Round Digital Watches for Kid Girl boys,Black,Kids Watches,4.4,5,0,189.0,444.0,255.0,57.43,Rs.,Free Delivery,//www.daraz.pk/products/led-led-led-i436123921-s2094571201.html?search=1
Interchangeable Watch Gift Set In Box For Girls - 6 Dial & Strap,Interchangeable,Kids Watches,4.8,24,160,949.0,1399.0,450.0,32.17,Rs.,0,//www.daraz.pk/products/6-i120018355-s1274464236.html?search=1
3D BEN TEN WATCH FOR KIDS,3D,Kids Watches,0.0,0,0,205.0,600.0,395.0,65.83,Rs.,0,//www.daraz.pk/products/3d-i436209565-s2095358447.html?search=1
"LED Colorful Luminous Electronic Watch | Multi-functional Waterproof Rubber Sports Watch | Alarm Clock Watch For Girls, Boys, Men",LED,Kids Watches,4.2,75,454,499.0,899.0,400.0,44.49,Rs.,0,//www.daraz.pk/products/led-i394030801-s1918120689.html?search=1
"100% Imported LED watch for men , boys and Kids new design 2023",LED,Kids Watches,5.0,1,0,299.0,,,0.0,Rs.,Free Delivery,//www.daraz.pk/products/100-led-2023-i459250111-s2176448298.html?search=1
SKMEI Cute Candy Color Sports Digital LED Men Women Kid Student Watch B032,SKMEI,Kids Watches,3.5,22,107,1301.0,2019.0,718.0,35.56,Rs.,Free Delivery,//www.daraz.pk/products/skmei-led-b032-i216948828-s1427050051.html?search=1
Frozen Watch Kids Princess Elsa Cartoon Watches Children Girls S Coloring Leather Quartz Wrist Watches Clock,Frozen,Kids Watches,0.0,0,0,1862.0,3104.0,1242.0,40.01,Rs.,0,//www.daraz.pk/products/-i174308324-s1346330004.html?search=1
3D cartoon wrist watch for kids,3D,Kids Watches,0.0,0,0,210.0,500.0,290.0,58.0,Rs.,Free Delivery,//www.daraz.pk/products/3d-i436090841-s2094446335.html?search=1
Children Sports Watch Robot Action Figures Transformation,Children,Kids Watches,3.7,3,0,820.0,1200.0,380.0,31.67,Rs.,0,//www.daraz.pk/products/children-sports-watch-robot-action-figures-transformation-i406046098-s1952996564.html?search=1
Fashion Sport Watch Rubber Strap Waterproof Quartz Watch For Kids Boys Girls,Fashion,Kids Watches,5.0,5,0,550.0,899.0,349.0,38.82,Rs.,0,//www.daraz.pk/products/-i400689687-s1935131207.html?search=1
"Scale Quartz Analog Kids Watch, 3d Cartoon Character Wrist Watches For Kids, Silicon Strap Watch For Boys & Girls, Sport Child Wrist Watch, Multicolor Analog Watches For Girl & Boy",Scale,Kids Watches,4.0,2,37,399.0,450.0,51.0,11.33,Rs.,0,//www.daraz.pk/products/3d-i411790352-s1966812143.html?search=1
Ben10 Digital 24 Images Automatic Projector Toy Watch for Kids School Girls Disney Barbie Digital Wrist Watch,Ben10,Kids Watches,5.0,3,0,699.0,999.0,300.0,30.03,Rs.,Free Delivery,//www.daraz.pk/products/24-i436071831-s2094397051.html?search=1
New Stylish Children Watches LED Digital Clock Silicone Watchband Square Sports Electronic Clock for Boys and Girls,New,Kids Watches,0.0,0,0,175.0,400.0,225.0,56.25,Rs.,0,//www.daraz.pk/products/led-i435726719-s2094390378.html?search=1
Children's Student Watch the Luminous Touch Screen Children's LED Electronic Watch Sports Men and Women Bracelet Watch Kids Boy Kids Girls Waterproof Sport Touch Led Digital Watch For Boys & Girls - All Colours,Children's,Kids Watches,5.0,1,0,351.0,399.0,48.0,12.03,Rs.,Free Delivery,//www.daraz.pk/products/childrens-student-watch-the-luminous-touch-screen-childrens-led-electronic-watch-sports-men-and-women-bracelet-watch-kids-boy-kids-girls-waterproof-sport-touch-led-digital-watch-for-boys-girls-all-colours-i430381309-s2051234555.html?search=1
Kids Childrens Robot Converting Watch,Kids,Kids Watches,3.9,10,84,799.0,,,0.0,Rs.,0,//www.daraz.pk/products/-i139034073-s1299036090.html?search=1
Cartoon Elephant Children Watches with Light Luminous Silicone Strap Girls Watch Boys Kids Student Gift Clock,Cartoon,Kids Watches,4.0,4,0,1074.0,1547.0,473.0,30.58,Rs.,Free Delivery,//www.daraz.pk/products/-i353818167-s1787114490.html?search=1
FASHIONWATCHES Led Wrist Watch Combo For Boys & Girls Digital Watch For Kids,FASHIONWATCHES,Kids Watches,1.0,1,0,299.0,599.0,300.0,50.08,Rs.,Free Delivery,//www.daraz.pk/products/led-i434351477-s2083007398.html?search=1
New Stylish Children Watches LED Digital Clock Silicone Watchband Square Sports Electronic Clock for Boys and Girls,New,Kids Watches,1.0,1,0,178.0,350.0,172.0,49.14,Rs.,0,//www.daraz.pk/products/led-i435973619-s2094163037.html?search=1
Talking Digital Watch With Alarm For Boys,Talking,Kids Watches,0.0,0,0,899.0,1099.0,200.0,18.2,Rs.,0,//www.daraz.pk/products/talking-digital-watch-with-alarm-for-boys-i113450548-s1265070767.html?search=1
Fashion Casual Sports Men's Watches Rubber Waterproof Led Digital Date Sport Rubber Watch Alarm Digital Wristwatches for Women,Fashion,Kids Watches,4.3,6,0,599.0,799.0,200.0,25.03,Rs.,0,//www.daraz.pk/products/fashion-casual-sports-mens-watches-rubber-waterproof-led-digital-date-sport-rubber-watch-alarm-digital-wristwatches-for-women-i397426830-s1924027093.html?search=1
Yfashion ldren Cartoon Quartz Watch With Pu Band Cute Frozen Princess Waterproof Wrist Watch For 3-6 Years Old Kids,Yfashion,Kids Watches,5.0,2,0,698.0,1030.0,332.0,32.23,Rs.,Free Delivery,//www.daraz.pk/products/yfashion-ldren-cartoon-quartz-watch-with-pu-band-cute-frozen-princess-waterproof-wrist-watch-for-3-6-years-old-kids-i362212293-s1812576114.html?search=1
Cartoon Electronic Watch Children Time Toy Digital Watch for Boys,Cartoon,Kids Watches,4.8,10,123,449.0,799.0,350.0,43.8,Rs.,0,//www.daraz.pk/products/-i349190011-s1779610077.html?search=1
High quality led watch best gift for kids,High,Kids Watches,0.0,0,0,150.0,300.0,150.0,50.0,Rs.,Free Delivery,//www.daraz.pk/products/led-i450559925-s2143677106.html?search=1
Cartoon Character Analog Watch For Girls & Boys,Cartoon,Kids Watches,4.0,2,0,299.0,500.0,201.0,40.2,Rs.,0,//www.daraz.pk/products/-i411635576-s2002416508.html?search=1
Calculator watch for kids [waterproof watch],Calculator,Kids Watches,4.5,10,34,299.0,550.0,251.0,45.64,Rs.,Free Delivery,//www.daraz.pk/products/bachon-ky-liye-new-design-ki-watch-i409570247-s1961079784.html?search=1
Cartoon Children Kids Round Dial Silicone Strap Analog Quartz Wrist Watch Gift - Stylish And Fun Watch For Kids,Cartoon,Kids Watches,5.0,3,0,935.0,1309.0,374.0,28.57,Rs.,Free Delivery,//www.daraz.pk/products/cartoon-children-kids-round-dial-silicone-strap-analog-quartz-wrist-watch-gift-stylish-and-fun-watch-for-kids-i119338577-s1273090095.html?search=1
Children LED Electronic Digital Watch Waterproof Sport Luminous Wristwatch for Boys Girls,LED,Kids Watches,5.0,204,0,899.0,996.0,97.0,9.74,Rs.,Free Delivery,//www.daraz.pk/products/led-i388968748-s1912818949.html?search=1
Waterproof Sports Watch For Kids Outdoor Silicone Strap Electronic Watches Display Week LED Digital Smartwatch For Children Gift,Waterproof,Kids Watches,3.9,15,139,415.0,1999.0,1584.0,79.24,Rs.,0,//www.daraz.pk/products/led-i422879120-s2001452884.html?search=1
Kids Digital Watch Children Cartoon Analog Digital Sport LED Electronic Waterproof Wrist Watch gift,Kids,Kids Watches,4.5,10,64,350.0,,,0.0,Rs.,0,//www.daraz.pk/products/led-i438587734-s2123309584.html?search=1
Beanie cap-Wool cap with neck warmer for men women| Winter cap for Unisex,Beanie,Mens Accessories,4.3,2258,18000,447.0,800.0,353.0,44.12,Rs.,Free Delivery,//www.daraz.pk/products/-i388045560-s1911230679.html?search=1
2 Piece Beanie Cap + Neck Warmer/Hat & Warmer Winter Beanie Cap Neck Warmer Beanie Full Set,2,Mens Accessories,4.2,245,2000,399.0,999.0,600.0,60.06,Rs.,Free Delivery,//www.daraz.pk/products/2-i453644870-s2152019506.html?search=1
"Winter Cap and neck With Winter Gloves High Quality , 2 PCS Winter Beanie Hat Cap Neck Warmer Scarf Seta and Winter Gloves Fleece Lined Skull Cap and Scarf Scarf Set For Boy/Men",Winter,Mens Accessories,4.0,596,3000,787.0,1499.0,712.0,47.5,Rs.,Free Delivery,//www.daraz.pk/products/2-i432682866-s2067696617.html?search=1
Beanie cap /Wool cap with neck warmer for men women Beanie Hat Warm Toppi beanie Hat,Beanie,Mens Accessories,4.6,450,3000,445.0,700.0,255.0,36.43,Rs.,Free Delivery,//www.daraz.pk/products/-i432054718-s2062569733.html?search=1
Dynamic Life Winter Wool Cap with Neck Warmer Hat Scarf Set| Beanie Neck Warmer Cap| Wool Knitted Cap with Neck Cover| Stylish 2 Piece Garam Muffler Topi Knit Fleece Lined Skull Cap for Ladies| Hedging Balaclava Caps for Girls/Boys| Beanie Hat C,Dynamic,Mens Accessories,4.3,344,2000,424.0,799.0,375.0,46.93,Rs.,Free Delivery,//www.daraz.pk/products/2-c-i435961919-s2094054158.html?search=1
2 Piece Beanie Cap + Neck Warmer/Hat & Warmer Winter Beanie Cap Neck Warmer Beanie Full Set/Topi Hat Cap Neck Warmer Muffler Beanie Cap Neck Warmer Beanie Full Set-2 Piece Cap + NeckWarmer/Hat & Warmer/Topi Hat Cap Neck Warmer Muffler,2,Mens Accessories,4.6,5553,35000,459.0,1499.0,1040.0,69.38,Rs.,0,//www.daraz.pk/products/2-2-i188170738-s1377052587.html?search=1
"Zym Mart Winter Cap and neck  , 2 PCS Winter Beanie Hat Cap Neck Warmer Scarf Set Stylish Knit Skull For Boy/Men",Zym,Mens Accessories,4.2,289,2000,477.0,1099.0,622.0,56.6,Rs.,Free Delivery,//www.daraz.pk/products/2-i365030263-s2135663847.html?search=1
Beanie cap-Wool cap with neck warmer for men women| Winter cap for Unisex,Beanie,Mens Accessories,4.3,402,3000,412.0,900.0,488.0,54.22,Rs.,Free Delivery,//www.daraz.pk/products/-i379161842-s1870539697.html?search=1
Caps Club Winter Beanie Hat Cap Neck Warmer Scarf Set Fleece Lined Skull Cap and Scarf Unisex Hat & Scarf Set Stylish Knit Skull Cap for Men Women,Caps,Mens Accessories,4.1,208,1000,369.0,1999.0,1630.0,81.54,Rs.,0,//www.daraz.pk/products/caps-club-winter-beanie-hat-cap-neck-warmer-scarf-set-fleece-lined-skull-cap-and-scarf-unisex-hat-scarf-set-stylish-knit-skull-cap-for-men-women-i435113797-s2088611503.html?search=1
Beanie cap-Wool cap with neck warmer for men women| Winter cap for Unisex,Beanie,Mens Accessories,4.2,107,1000,435.0,800.0,365.0,45.62,Rs.,Free Delivery,//www.daraz.pk/products/-i442265976-s2130556426.html?search=1
"Winter Cap and neck Excellent Stuff, Beanie Neck Warmer Scarf and  beanie cap for men",Winter,Mens Accessories,4.3,185,1000,486.0,999.0,513.0,51.35,Rs.,Free Delivery,//www.daraz.pk/products/winter-cap-and-neck-excellent-stuff-beanie-neck-warmer-scarf-and-beanie-cap-for-men-i252328381-s1469497504.html?search=1
Unisex Original Beanie Cap Hat Winter Knitted Cap,Unisex,Mens Accessories,4.1,158,1000,249.0,899.0,650.0,72.3,Rs.,0,//www.daraz.pk/products/-i188276913-s1377342265.html?search=1
Winter Cap for men - women knitted Cap Thicken Hedging Cap Balaclava Skullies Fashion Warm knit Beanie for Winter cap for Women,Winter,Mens Accessories,4.6,824,5000,405.0,790.0,385.0,48.73,Rs.,0,//www.daraz.pk/products/-i248999638-s1466778761.html?search=1
1x Pair Men & Women Black Fingerless Gloves,1x,Mens Accessories,4.4,309,2000,190.0,512.0,322.0,62.89,Rs.,Free Delivery,//www.daraz.pk/products/1x-i317134443-s1681888691.html?search=1
Wool Cap With Neck Warmer| Beanie | Neck Warmer Scarf Set Wool Cap With  Fleece Mask| Neck Band,Wool,Mens Accessories,4.4,364,2000,440.0,999.0,559.0,55.96,Rs.,Free Delivery,//www.daraz.pk/products/-i253230424-s2064610716.html?search=1
Winter Fingerless Gloves for Men Half Finger Elastic Mittens Knitting Wool Warm Leather Label Thick Elastic Driving Gloves,Winter,Mens Accessories,4.6,151,1000,709.0,1074.0,365.0,33.99,Rs.,Free Delivery,//www.daraz.pk/products/-i378447776-s1866323673.html?search=1
2 Piece Beanie Cap + Neck Warmer/Hat & Warmer Winter Beanie Cap Neck Warmer Beanie Full Set/Topi Hat Cap Neck Warmer Muffler Beanie Cap Neck Warmer Beanie Full Set-2 Piece Cap + NeckWarmer/Hat & Warmer/Neck Warmer Muffler.by joyclick,2,Mens Accessories,4.1,68,655,419.0,1000.0,581.0,58.1,Rs.,Free Delivery,//www.daraz.pk/products/2-2-i451305054-s2161562021.html?search=1
Winter Beanie Free Size Men Women Unisex Stylish Plain Skull Hat Neck Warmer and Gloves,Winter,Mens Accessories,4.2,100,843,799.0,1599.0,800.0,50.03,Rs.,0,//www.daraz.pk/products/-i244406870-s1463044657.html?search=1
Beanie cap-Wool cap with neck warmer for men women| Winter cap for Unisex,Beanie,Mens Accessories,4.2,193,1000,449.0,800.0,351.0,43.88,Rs.,Free Delivery,//www.daraz.pk/products/bin-b-i345476522-s1771929544.html?search=1
Men Ladies Knitted Visor Beanie Hat Winter Neck Warmer Balaclava Snow Ski Caps,Men,Mens Accessories,4.6,288,2000,749.0,999.0,250.0,25.03,Rs.,0,//www.daraz.pk/products/-i262047395-s1479970131.html?search=1
Winter Thermal Non-slip Windproof Touchscreen Full Finger Mittens/Breathable Warmer Sports Gloves For Outdoor Bicycle Cycling,Winter,Mens Accessories,4.4,131,910,1028.0,1544.0,516.0,33.42,Rs.,Free Delivery,//www.daraz.pk/products/-i387273209-s1910084939.html?search=1
"Original Beanie Cap Neck Warmer For Men / Women Beanie Full Set-2 Piece, Cap + Neck Warmer / Hat & Warmer Topi Hat Cap Neck Warmer Muffler, Song Ting Cap Hat And Scarf Set",Original,Mens Accessories,4.4,138,653,300.0,700.0,400.0,57.14,Rs.,Free Delivery,//www.daraz.pk/products/2-i446729616-s2136305200.html?search=1
"leather Gloves/ winter gloves.Leather Gloves for Men Pure Leather Gloves genuine leather gloves is made of sheep leather which is soft in wearing it used in winter and inside wormup linning make is more heated | Bike Gloves ,Bike Gloves for Men Boys Motor",leather,Mens Accessories,4.6,384,1000,379.0,589.0,210.0,35.65,Rs.,Free Delivery,//www.daraz.pk/products/leather-gloves-winter-glovesleather-gloves-for-men-pure-leather-gloves-genuine-leather-gloves-is-made-of-sheep-leather-which-is-soft-in-wearing-it-used-in-winter-and-inside-wormup-linning-make-is-more-heated-bike-gloves-bike-gloves-for-men-boys-motor-i365310992-s1879133597.html?search=1
Dachi Winter Cap High Quality Warm Face Cover For Girls & Women Hat & Knitted Beanie Cap Multicoloured,Dachi,Mens Accessories,4.6,134,693,699.0,1199.0,500.0,41.7,Rs.,Free Delivery,//www.daraz.pk/products/dachi-winter-cap-high-quality-warm-face-cover-for-girls-women-hat-knitted-beanie-cap-multicoloured-i431806217-s2090383067.html?search=1
Winter Beanie Cap For Men - Beanies Knit Hat knitted Cap Thicken Hedging Cap Balaclava Skullies Fashion Warm knit Beanie for Men/Women,Winter,Mens Accessories,4.4,700,4000,499.0,2000.0,1501.0,75.05,Rs.,0,//www.daraz.pk/products/-i239179164-s1913484405.html?search=1
Winter Cap and Winter beanie cap for men,Winter,Mens Accessories,4.6,5018,33000,476.0,995.0,519.0,52.16,Rs.,Free Delivery,//www.daraz.pk/products/winter-cap-and-neck-for-for-unisex-i252111059-s2136384025.html?search=1
Beanie Caps Warm Caps Neck Cover Set Hats & Neck Warmer,Beanie,Mens Accessories,4.3,105,858,450.0,,,0.0,Rs.,Free Delivery,//www.daraz.pk/products/warm-caps-neck-cover-set-i388629538-s2171224232.html?search=1
Sunnyheart Winter Gloves Ribbed Cuffs Male Windproof Non-slip Faux Leather Climbing Gloves,Sunnyheart,Mens Accessories,4.5,119,823,1407.0,1999.0,592.0,29.61,Rs.,Free Delivery,//www.daraz.pk/products/sunnyheart-winter-gloves-ribbed-cuffs-male-windproof-non-slip-faux-leather-climbing-gloves-i365592396-s1817880578.html?search=1
Beanie Cap And Neck Warmer  Winter Knitted Beanie Hat and Neck Warmer Scarf Set for Boys Girls,Beanie,Mens Accessories,4.6,53,447,550.0,1599.0,1049.0,65.6,Rs.,0,//www.daraz.pk/products/-i240489604-s1459657391.html?search=1
Winter Cap for men - women knitted Cap Thicken Hedging Cap Balaclava Skullies Fashion Warm knit Beanie for Winter cap for Women,Winter,Mens Accessories,4.4,260,2000,430.0,1000.0,570.0,57.0,Rs.,Free Delivery,//www.daraz.pk/products/-i360194418-s2081018157.html?search=1
